 "lexp" , "perf" , "genre" , "yoc" ,
 "http://data.open.ac.uk/led/lexp/1444661596469" , "http://data.open.ac.uk/led/performance/7e81033cc45faa560441a728ac73e2a4/1444661551089" , "http://dbpedia.org/resource/Classical_music" , "24" ,
 "http://data.open.ac.uk/led/lexp/1434818209645" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/jazz+horn+music/1433525395824/1434818098071" , "http://dbpedia.org/resource/Jazz" , "23" ,
 "http://data.open.ac.uk/led/lexp/1464389049541" , "http://data.open.ac.uk/led/performance/c418b94c11d9cfec1278757296825c01/1464389020907" , "http://dbpedia.org/resource/Song" , "25" ,
 "http://data.open.ac.uk/led/lexp/1443562185625" , "http://data.open.ac.uk/led/performance/801399eb24038cfd644fd5af0a30706b/1443562122440" , "http://dbpedia.org/resource/Traditional_music" , "21" ,
 "http://data.open.ac.uk/led/lexp/1409693551541" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Persinger's+reaction+to+a+performance+of+Mozart+A+Major+violin+concerto+by+a+young+Yehudi+Menuhin/1409693523017/1409693523023" , "http://dbpedia.org/resource/Concerto" , "23" ,
 "http://data.open.ac.uk/led/lexp/1481833965715" , "http://data.open.ac.uk/led/performance/6da6ade0d14374913177a6a0b148b20b/1481833885261" , "http://dbpedia.org/resource/Symphony" , "23" ,
 "http://data.open.ac.uk/led/lexp/1434888849270" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Mavra+(1922)/1396427364210/1434888628291" , "http://dbpedia.org/resource/Opera" , "24" ,
 "http://data.open.ac.uk/led/lexp/1446720543292" , "http://data.open.ac.uk/led/performance/dfcf673faf2bb0b6be5d81692e1aba2e/1446720457364" , "http://dbpedia.org/resource/Hymn" , "19" ,
 "http://data.open.ac.uk/led/lexp/1434888849270" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Trois+Petites+Pi%25C3%25A8ces+pour+Quatuor+%25C3%25A0+Cordes%25E2%2580%2599/1434888439580/1434888439591" , "http://dbpedia.org/resource/String_quartet" , "24" ,
 "http://data.open.ac.uk/led/lexp/1460141219958" , "http://data.open.ac.uk/led/performance/7c1e2a49755fbf287c08d20b4cd70062/1460141159504" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464101651908" , "http://data.open.ac.uk/led/performance/ed3f7e422520d42174199ce4cf60f76b/1464101597577" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1460141219958" , "http://data.open.ac.uk/led/performance/cb3ccedb5bb41a59b93af6d7c93b3b21/1460141200743" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464101651908" , "http://data.open.ac.uk/led/performance/ed3f7e422520d42174199ce4cf60f76b/1464101597577" , "http://dbpedia.org/resource/Ballet_(music)" , "25" ,
 "http://data.open.ac.uk/led/lexp/1460141219958" , "http://data.open.ac.uk/led/performance/cb3ccedb5bb41a59b93af6d7c93b3b21/1460141200743" , "http://dbpedia.org/resource/Piano_solo" , "25" ,
 "http://data.open.ac.uk/led/lexp/1432979685173" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Hob+y+deri/1432979624849/1432979624861" , "http://dbpedia.org/resource/Music_of_Wales" , "11" ,
 "http://data.open.ac.uk/led/lexp/1464524911741" , "http://data.open.ac.uk/led/performance/d3dd86e3062fe24c4d13e1333227fe37/1464524872730" , "http://dbpedia.org/resource/Piano_concerto" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464086672768" , "http://data.open.ac.uk/led/performance/bdd9db07128fcfc030711fe9c38cbd9f/1464086539640" , "http://dbpedia.org/resource/Piano_concerto" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464086672768" , "http://data.open.ac.uk/led/performance/0a7a3c26d05a0f9e38fb717dd9c31fb3/1464086609484" , "http://dbpedia.org/resource/Piano_sonata" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464524671521" , "http://data.open.ac.uk/led/performance/3059b2eee1c5bc89787db67ce91e295d/1464524618880" , "http://dbpedia.org/resource/Violin_concerto" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464086672768" , "http://data.open.ac.uk/led/performance/0a7a3c26d05a0f9e38fb717dd9c31fb3/1464086609484" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1460138982089" , "http://data.open.ac.uk/led/performance/51612ca27a544f91da859fdae17d7c61/1460138949389" , "http://dbpedia.org/resource/20th-century_classical_music" , "24" ,
 "http://data.open.ac.uk/led/lexp/1464524911741" , "http://data.open.ac.uk/led/performance/d3dd86e3062fe24c4d13e1333227fe37/1464524872730" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464086672768" , "http://data.open.ac.uk/led/performance/04668e7129202e21f2883dcb717c72a8/1464086666659" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1460139335248" , "http://data.open.ac.uk/led/performance/7e43a4043449a9ae86176ce0344d2827/1460139314279" , "http://dbpedia.org/resource/20th-century_classical_music" , "24" ,
 "http://data.open.ac.uk/led/lexp/1464086672768" , "http://data.open.ac.uk/led/performance/bdd9db07128fcfc030711fe9c38cbd9f/1464086539640" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464389049541" , "http://data.open.ac.uk/led/performance/c418b94c11d9cfec1278757296825c01/1464389020907" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464218783761" , "http://data.open.ac.uk/led/performance/ffe56e08f5a4bf60af371049442d8fcd/1464218707092" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464524671521" , "http://data.open.ac.uk/led/performance/3059b2eee1c5bc89787db67ce91e295d/1464524618880" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464217945298" , "http://data.open.ac.uk/led/performance/935204c894092ffd2044f0cd69a7274a/1464217917128" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1482270333046" , "http://data.open.ac.uk/led/performance/6e69a1f7d8bccf5ffd578566f533365a/1482270245381" , "http://dbpedia.org/resource/Ballet_(music)" , "24" ,
 "http://data.open.ac.uk/led/lexp/1456513371009" , "http://data.open.ac.uk/led/performance/c37c8fa0eaba61e3f43c49d35fc89ea8/1456513317935" , "http://dbpedia.org/resource/Piano_solo" , "22" ,
 "http://data.open.ac.uk/led/lexp/1464524911741" , "http://data.open.ac.uk/led/performance/d3dd86e3062fe24c4d13e1333227fe37/1464524872730" , "http://dbpedia.org/resource/Transcription_(music)" , "25" ,
 "http://data.open.ac.uk/led/lexp/1434886468997" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Renard/1434886233669/1434886444080" , "http://data.open.ac.uk/led/musicgenre/opera-ballet" , "21" ,
 "http://data.open.ac.uk/led/lexp/1450107526002" , "http://data.open.ac.uk/led/performance/c0c9417c03008f20f6fa7d8a5e2cbc47/1450107745381" , "http://dbpedia.org/resource/Classical_music" , "11" ,
 "http://data.open.ac.uk/led/lexp/1431986750939" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Beethoven's+Emperor+Concerto/1431986732300/1431986732311" , "http://dbpedia.org/resource/Classical_music" , "11" ,
 "http://data.open.ac.uk/led/lexp/1425427590149" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Polonaise/1425427576410/1425427576427" , "http://dbpedia.org/resource/Classical_music" , "16" ,
 "http://data.open.ac.uk/led/lexp/1400690399597" , "http://data.open.ac.uk/led/performance/Tchaikovsky+symphony+(,+performance+of)/1400690276244" , "http://dbpedia.org/resource/Classical_music" , "16" ,
 "http://data.open.ac.uk/led/lexp/1432978710604" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Deryn+du/1432978668119/1432978668131" , "http://dbpedia.org/resource/Song" , "11" ,
 "http://data.open.ac.uk/led/lexp/1471883701845" , "http://data.open.ac.uk/led/performance/7925f9c3fd53abe53d3eab7629991c27/1471883664935" , "http://dbpedia.org/resource/Blues" , "17" ,
 "http://data.open.ac.uk/led/lexp/1432978710604" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Deryn+du/1432978668119/1432978668131" , "http://dbpedia.org/resource/Folk_music" , "11" ,
 "http://data.open.ac.uk/led/lexp/1424560209235" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Opera/1424560155983/1424560155997" , "http://dbpedia.org/resource/Opera" , "17" ,
 "http://data.open.ac.uk/led/lexp/1424561497562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Goyescas/1424561471955/1424561471969" , "http://dbpedia.org/resource/Opera" , "16" ,
 "http://data.open.ac.uk/led/lexp/1436021768870" , "http://data.open.ac.uk/led/performance/ed3690f75697ca1524ae57156d2f347f/1472553215847" , "http://dbpedia.org/resource/Hymn" , "17" ,
 "http://data.open.ac.uk/led/lexp/1445895142087" , "http://data.open.ac.uk/led/performance/3fdb58c863e5fec3f8202772ac7448a5/1445894855011" , "http://dbpedia.org/resource/Romantic_music" , "11" ,
 "http://data.open.ac.uk/led/lexp/1445895142087" , "http://data.open.ac.uk/led/performance/8820422edc703e7ef4fef59e5941e545/1445895049506" , "http://dbpedia.org/resource/Romantic_music" , "11" ,
 "http://data.open.ac.uk/led/lexp/1450290969672" , "http://data.open.ac.uk/led/performance/85ece4fe8ad87ab286ca511d198a77c9/1450290925586" , "http://dbpedia.org/resource/Ballet_(music)" , "10" ,
 "http://data.open.ac.uk/led/lexp/1449945081156" , "http://data.open.ac.uk/led/performance/17853f941ffc1addcb93e8b75d0d816d/1450127779222" , "http://dbpedia.org/resource/Mass_(music)" , "11" ,
 "http://data.open.ac.uk/led/lexp/1450107526002" , "http://data.open.ac.uk/led/performance/c0c9417c03008f20f6fa7d8a5e2cbc47/1450107745381" , "http://dbpedia.org/resource/Mass_(music)" , "11" ,
 "http://data.open.ac.uk/led/lexp/1433140776828" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Choral+Fugue/1433140662739/1433140662754" , "http://dbpedia.org/resource/Organ_repertoire" , "10" ,
 "http://data.open.ac.uk/led/lexp/1433140776828" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Larghetto/1433140509275/1433140509287" , "http://dbpedia.org/resource/Organ_repertoire" , "10" ,
 "http://data.open.ac.uk/led/lexp/1433140776828" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Organ+works/1432984369517/1433140704004" , "http://dbpedia.org/resource/Organ_repertoire" , "10" ,
 "http://data.open.ac.uk/led/lexp/1445895142087" , "http://data.open.ac.uk/led/performance/3fdb58c863e5fec3f8202772ac7448a5/1445894855011" , "http://dbpedia.org/resource/Piano_solo" , "11" ,
 "http://data.open.ac.uk/led/lexp/1445895142087" , "http://data.open.ac.uk/led/performance/8820422edc703e7ef4fef59e5941e545/1445895049506" , "http://dbpedia.org/resource/Piano_solo" , "11" ,
 "http://data.open.ac.uk/led/lexp/1447161963857" , "http://data.open.ac.uk/led/performance/d1252b7745b150107bfb755122b8a06f/1447161916196" , "http://dbpedia.org/resource/Ragtime" , "11" ,
 "http://data.open.ac.uk/led/lexp/1397647311784" , "http://data.open.ac.uk/led/performance/The+Crucifixion+(,+performance+of)/1397647250308" , "http://dbpedia.org/resource/Oratorio" , "16" ,
 "http://data.open.ac.uk/led/lexp/1402485727202" , "http://data.open.ac.uk/led/performance/Home,+sweet+home+(,+performance+of)/1402485677135" , "http://dbpedia.org/resource/Popular_music" , "14" ,
 "http://data.open.ac.uk/led/lexp/1436522398418" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Serenata'/1436522283969/1436522283982" , "http://dbpedia.org/resource/Song" , "11" ,
 "http://data.open.ac.uk/led/lexp/1432979084131" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/folk+songs/1432908430642/1432979038413" , "http://dbpedia.org/resource/Song" , "12" ,
 "http://data.open.ac.uk/led/lexp/1435251420562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Here+we+are+again!/1435251152362/1435251152374" , "http://dbpedia.org/resource/Song" , "15" ,
 "http://data.open.ac.uk/led/lexp/1436522398418" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Home,+sweet+home/1402485677127/1436522320091" , "http://dbpedia.org/resource/Song" , "11" ,
 "http://data.open.ac.uk/led/lexp/1435251420562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Keep+the+home+fires+burning/1435251212363/1435251212375" , "http://dbpedia.org/resource/Song" , "15" ,
 "http://data.open.ac.uk/led/lexp/1435251420562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/The+old+garden+wall/1435251193321/1435251193333" , "http://dbpedia.org/resource/Song" , "15" ,
 "http://data.open.ac.uk/led/lexp/1435251420562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Tipperary/1435251271746/1435251271758" , "http://dbpedia.org/resource/Song" , "15" ,
 "http://data.open.ac.uk/led/lexp/1435251420562" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/When+this+bloody+war+is+over/1435251237457/1435251237469" , "http://dbpedia.org/resource/Song" , "15" ,
 "http://data.open.ac.uk/led/lexp/1432979084131" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/folk+songs/1432908430642/1432979038413" , "http://dbpedia.org/resource/Folk_music" , "12" ,
 "http://data.open.ac.uk/led/lexp/1450293638289" , "http://data.open.ac.uk/led/performance/16678b0defbb3379265056669417d3fb/1450293620408" , "http://dbpedia.org/resource/Opera" , "14" ,
 "http://data.open.ac.uk/led/lexp/1436522398418" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Pur+dicesti'/1436517894287/1436521778694" , "http://dbpedia.org/resource/Aria" , "11" ,
 "http://data.open.ac.uk/led/lexp/1436522398418" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Voi+che+sapete'+from+The+Marriage+of+Figaro/1436517840819/1436521748029" , "http://dbpedia.org/resource/Aria" , "11" ,
 "http://data.open.ac.uk/led/lexp/1399978894531" , "http://data.open.ac.uk/led/performance/Onward+Christian+Soldiers+(,+performance+of)/1399978850354" , "http://dbpedia.org/resource/Hymn" , "14" ,
 "http://data.open.ac.uk/led/lexp/1435253407531" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/1812+overture/1435253365523/1435253365534" , "http://dbpedia.org/resource/Overture" , "15" ,
 "http://data.open.ac.uk/led/lexp/1435573801974" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Sonata/1435573759593/1435573759604" , "http://dbpedia.org/resource/Sonata" , "16" ,
 "http://data.open.ac.uk/led/lexp/1435570787049" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Unfinished+quartet/1435570608403/1435570608419" , "http://dbpedia.org/resource/String_quartet" , "16" ,
 "http://data.open.ac.uk/led/lexp/1464556981074" , "http://data.open.ac.uk/led/performance/13ddcd01115374969f89a8a2e8ead074/1464556886782" , "http://dbpedia.org/resource/Piano_concerto" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464556981074" , "http://data.open.ac.uk/led/performance/b618ba4079fa1c7136e746ac87120bca/1464556823361" , "http://dbpedia.org/resource/Violin_concerto" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464556981074" , "http://data.open.ac.uk/led/performance/13ddcd01115374969f89a8a2e8ead074/1464556886782" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1464556981074" , "http://data.open.ac.uk/led/performance/b618ba4079fa1c7136e746ac87120bca/1464556823361" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1406802536207" , "http://data.open.ac.uk/led/performance/http://led.kmi.open.ac.uk/item/music/Reaction+to+the+premiere+of+Vaughan+Williams'+'London+Symphony'+in+a+letter+from+Holst+to+Vaughan+Williams,+29+March+1914/1406802459965/1406802459971" , "http://dbpedia.org/resource/20th-century_classical_music" , "14" ,
 "http://data.open.ac.uk/led/lexp/1435575727873" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Humoureske/1435575615244/1435575615255" , "http://data.open.ac.uk/led/musicgenre/Humouresque" , "16" ,
 "http://data.open.ac.uk/led/lexp/1443563125215" , "http://data.open.ac.uk/led/performance/e69ba905238d56c1f568a10399fbd435/1443563010312" , "http://data.open.ac.uk/led/musicgenre/traditional+songs" , "22" ,
 "http://data.open.ac.uk/led/lexp/1432133882847" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Delius's+cello+concerto/1434710922093/1434710922105" , "http://dbpedia.org/resource/Classical_music" , "23" ,
 "http://data.open.ac.uk/led/lexp/1463778051872" , "http://data.open.ac.uk/led/performance/0b1a419b7ed80c46391c75492f4ddadb/1463778021521" , "http://dbpedia.org/resource/Classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1392140915897" , "http://data.open.ac.uk/led/performance/unspecified+Greek+music+(,+performance+of)/1392140656774" , "http://dbpedia.org/resource/Traditional_music" , "17" ,
 "http://data.open.ac.uk/led/lexp/1399651207005" , "http://data.open.ac.uk/led/performance/Marseillaise+(,+performance+of)/1399651128653" , "http://dbpedia.org/resource/National_anthem" , "18" ,
 "http://data.open.ac.uk/led/lexp/1401896542980" , "http://data.open.ac.uk/led/performance/The+Braban%C3%A7onne+(,+performance+of)/1401896487416" , "http://dbpedia.org/resource/National_anthem" , "18" ,
 "http://data.open.ac.uk/led/lexp/1460137346265" , "http://data.open.ac.uk/led/performance/0dbccfc860de3b8cdf1586f82bf3a947/1460137283230" , "http://dbpedia.org/resource/Opera" , "24" ,
 "http://data.open.ac.uk/led/lexp/1434889017227" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/Mavra+(1922)/1396427364210/1434888987776" , "http://dbpedia.org/resource/Opera" , "22" ,
 "http://data.open.ac.uk/led/lexp/1481832898957" , "http://data.open.ac.uk/led/performance/673d6fb7b289a73acce04190f41f83b3/1481832758885" , "http://dbpedia.org/resource/Opera" , "22" ,
 "http://data.open.ac.uk/led/lexp/1460137346265" , "http://data.open.ac.uk/led/performance/0dbccfc860de3b8cdf1586f82bf3a947/1460137283230" , "http://dbpedia.org/resource/Romantic_music" , "24" ,
 "http://data.open.ac.uk/led/lexp/1406803723473" , "http://data.open.ac.uk/led/performance/http://led.kmi.open.ac.uk/item/music/First+performance+of+Holst's+'Ode+to+Death',+the+Bach+Choir+conducted+by+Vaughan+Williams.+Letter+from+Holst+to+Vaughan+Williams,+Dec.+1923/1406803692290/1406803692298" , "http://dbpedia.org/resource/20th-century_classical_music" , "23" ,
 "http://data.open.ac.uk/led/lexp/1460130143169" , "http://data.open.ac.uk/led/performance/3dbe59d03c68184f1fbd769a82fe8168/1460130070202" , "http://dbpedia.org/resource/20th-century_classical_music" , "24" ,
 "http://data.open.ac.uk/led/lexp/1434887533387" , "http://data.open.ac.uk/led/performance/http://data.open.ac.uk/led/music/'Les+Noces'/1398005839737/1434887508368" , "http://dbpedia.org/resource/Ballet_(music)" , "23" ,
 "http://data.open.ac.uk/led/lexp/1481833284320" , "http://data.open.ac.uk/led/performance/c6fe62d99e32cc73efd829c0f6495e92/1481833119034" , "http://dbpedia.org/resource/Ballet_(music)" , "23" ,
 "http://data.open.ac.uk/led/lexp/1460130143169" , "http://data.open.ac.uk/led/performance/3dbe59d03c68184f1fbd769a82fe8168/1460130070202" , "http://dbpedia.org/resource/Ballet_(music)" , "24" ,
 "http://data.open.ac.uk/led/lexp/1392143921527" , "http://data.open.ac.uk/led/performance/unspecified+church+music+(,+performance+of)/1392143834801" , "http://dbpedia.org/resource/Liturgical_music" , "17" ,
 "http://data.open.ac.uk/led/lexp/1464083338548" , "http://data.open.ac.uk/led/performance/128299a875f1031ab3abc71b51ace7b4/1464083287148" , "http://dbpedia.org/resource/Church_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1392137786332" , "http://data.open.ac.uk/led/performance/Vorspiel+Act+3+and+Quintet+from+Die+Meistersinger+von+Nurnberg+(,+performance+of)/1392138186546" , "http://dbpedia.org/resource/Classical_music" , "17" ,
 "http://data.open.ac.uk/led/lexp/1464520035341" , "http://data.open.ac.uk/led/performance/95ea0185af23d595720a3c25f7cfe0ee/1464520002786" , "http://dbpedia.org/resource/20th-century_classical_music" , "25" ,
 "http://data.open.ac.uk/led/lexp/1405929643286" , "http://data.open.ac.uk/led/performance/http://led.kmi.open.ac.uk/item/music/Auld+Lang+Syne/1396279950034/1406210288400" , "http://data.open.ac.uk/led/musicgenre/traditional+song" , "15" ,
